Date,Price
19-Feb-19,56.09
18-Feb-19,56.27
17-Feb-19,56.33
15-Feb-19,55.59
14-Feb-19,54.41
13-Feb-19,53.9
12-Feb-19,53.1
11-Feb-19,52.41
08-Feb-19,52.72
07-Feb-19,52.64
06-Feb-19,54.01
05-Feb-19,53.66
04-Feb-19,54.56
01-Feb-19,55.26
31-Jan-19,53.79
30-Jan-19,54.23
29-Jan-19,53.31
28-Jan-19,51.99
25-Jan-19,53.69
24-Jan-19,53.13
23-Jan-19,52.62
22-Jan-19,52.57
21-Jan-19,54.24
20-Jan-19,53.65
18-Jan-19,53.8
17-Jan-19,52.07
16-Jan-19,52.31
15-Jan-19,52.11
14-Jan-19,50.51
11-Jan-19,51.59
10-Jan-19,52.59
09-Jan-19,52.36
08-Jan-19,49.78
07-Jan-19,48.52
04-Jan-19,47.96
03-Jan-19,47.09
02-Jan-19,46.54
01-Jan-19,45.89
31-Dec-18,45.41
28-Dec-18,45.33
27-Dec-18,44.61
26-Dec-18,46.22
25-Dec-18,43.16
24-Dec-18,42.53
21-Dec-18,45.59
20-Dec-18,45.88
19-Dec-18,47.2
18-Dec-18,46.24
17-Dec-18,49.88
14-Dec-18,51.2
13-Dec-18,52.58
12-Dec-18,51.15
11-Dec-18,51.65
10-Dec-18,51
07-Dec-18,52.61
06-Dec-18,51.49
05-Dec-18,52.89
04-Dec-18,53.25
03-Dec-18,52.95
30-Nov-18,50.93
29-Nov-18,51.45
28-Nov-18,50.29
27-Nov-18,51.56
26-Nov-18,51.63
23-Nov-18,50.42
22-Nov-18,54.02
21-Nov-18,54.63
20-Nov-18,53.43
19-Nov-18,56.76
16-Nov-18,56.46
15-Nov-18,56.46
14-Nov-18,56.25
13-Nov-18,55.69
12-Nov-18,59.93
09-Nov-18,60.19
08-Nov-18,60.67
07-Nov-18,61.67
06-Nov-18,62.21
05-Nov-18,63.1
02-Nov-18,63.14
01-Nov-18,63.69
31-Oct-18,65.31
30-Oct-18,66.18
29-Oct-18,67.04
26-Oct-18,67.59
25-Oct-18,67.33
24-Oct-18,66.82
23-Oct-18,66.43
22-Oct-18,69.17
19-Oct-18,69.12
18-Oct-18,68.65
17-Oct-18,69.75
16-Oct-18,71.92
15-Oct-18,71.78
12-Oct-18,71.34
11-Oct-18,70.97
10-Oct-18,73.17
09-Oct-18,74.96
08-Oct-18,74.29
05-Oct-18,74.34
04-Oct-18,74.33
03-Oct-18,76.41
02-Oct-18,75.23
01-Oct-18,75.3
28-Sep-18,73.25
27-Sep-18,72.12
26-Sep-18,71.57
25-Sep-18,72.28
24-Sep-18,72.08
21-Sep-18,70.78
20-Sep-18,70.8
19-Sep-18,71.12
18-Sep-18,69.85
17-Sep-18,68.91
14-Sep-18,68.99
13-Sep-18,68.59
12-Sep-18,70.37
11-Sep-18,69.25
10-Sep-18,67.54
07-Sep-18,67.75
06-Sep-18,67.77
05-Sep-18,68.72
04-Sep-18,69.87
03-Sep-18,70.12
02-Sep-18,69.92
31-Aug-18,69.8
30-Aug-18,70.25
29-Aug-18,69.51
28-Aug-18,68.53
27-Aug-18,68.87
24-Aug-18,68.72
23-Aug-18,67.83
22-Aug-18,67.86
21-Aug-18,67.35
20-Aug-18,66.43
17-Aug-18,65.91
16-Aug-18,65.46
15-Aug-18,65.01
14-Aug-18,67.04
13-Aug-18,67.2
10-Aug-18,67.63
09-Aug-18,66.81
08-Aug-18,66.94
07-Aug-18,69.17
06-Aug-18,69.01
03-Aug-18,68.49
02-Aug-18,68.96
01-Aug-18,67.66
31-Jul-18,68.76
30-Jul-18,70.13
27-Jul-18,68.69
26-Jul-18,69.61
25-Jul-18,69.3
24-Jul-18,68.52
23-Jul-18,67.89
20-Jul-18,70.46
19-Jul-18,69.46
18-Jul-18,68.76
17-Jul-18,68.08
16-Jul-18,68.06
13-Jul-18,71.01
12-Jul-18,70.33
11-Jul-18,70.38
10-Jul-18,74.11
09-Jul-18,73.85
06-Jul-18,73.8
05-Jul-18,72.94
04-Jul-18,74.13
03-Jul-18,74.14
02-Jul-18,73.94
29-Jun-18,74.15
28-Jun-18,73.45
27-Jun-18,72.76
26-Jun-18,70.53
25-Jun-18,68.08
22-Jun-18,68.58
21-Jun-18,65.54
20-Jun-18,66.22
19-Jun-18,65.07
18-Jun-18,65.85
15-Jun-18,65.06
14-Jun-18,66.89
13-Jun-18,66.64
12-Jun-18,66.36
11-Jun-18,66.1
08-Jun-18,65.74
07-Jun-18,65.95
06-Jun-18,64.73
05-Jun-18,65.52
04-Jun-18,64.75
01-Jun-18,65.81
31-May-18,67.04
30-May-18,68.21
29-May-18,66.73
28-May-18,67.05
27-May-18,67.36
25-May-18,67.88
24-May-18,70.71
23-May-18,71.84
22-May-18,72.13
21-May-18,72.24
18-May-18,71.28
17-May-18,71.49
16-May-18,71.49
15-May-18,71.31
14-May-18,70.96
11-May-18,70.7
10-May-18,71.36
09-May-18,71.14
08-May-18,69.06
07-May-18,70.73
04-May-18,69.72
03-May-18,68.43
02-May-18,67.93
01-May-18,67.25
30-Apr-18,68.57
27-Apr-18,68.1
26-Apr-18,68.19
25-Apr-18,68.05
24-Apr-18,67.7
23-Apr-18,68.64
20-Apr-18,68.38
19-Apr-18,68.29
18-Apr-18,68.47
17-Apr-18,66.52
16-Apr-18,66.22
13-Apr-18,67.39
12-Apr-18,67.07
11-Apr-18,66.82
10-Apr-18,65.51
09-Apr-18,63.42
06-Apr-18,62.06
05-Apr-18,63.54
04-Apr-18,63.37
03-Apr-18,63.51
02-Apr-18,63.01
29-Mar-18,64.94
28-Mar-18,64.38
27-Mar-18,65.25
26-Mar-18,65.55
23-Mar-18,65.88
22-Mar-18,64.3
21-Mar-18,65.17
20-Mar-18,63.4
19-Mar-18,62.06
16-Mar-18,62.34
15-Mar-18,61.19
14-Mar-18,60.96
13-Mar-18,60.71
12-Mar-18,61.36
09-Mar-18,62.04
08-Mar-18,60.12
07-Mar-18,61.15
06-Mar-18,62.6
05-Mar-18,62.57
02-Mar-18,61.25
01-Mar-18,60.99
28-Feb-18,61.64
27-Feb-18,63.01
26-Feb-18,63.91
23-Feb-18,63.55
22-Feb-18,62.77
21-Feb-18,61.68
20-Feb-18,61.9
19-Feb-18,62.38
18-Feb-18,61.72
16-Feb-18,61.68
15-Feb-18,61.34
14-Feb-18,60.6
13-Feb-18,59.19
12-Feb-18,59.29
09-Feb-18,59.2
08-Feb-18,61.15
07-Feb-18,61.79
06-Feb-18,63.39
05-Feb-18,64.15
02-Feb-18,65.45
01-Feb-18,65.8
31-Jan-18,64.73
30-Jan-18,64.5
29-Jan-18,65.56
26-Jan-18,66.14
25-Jan-18,65.51
24-Jan-18,65.61
23-Jan-18,64.47
22-Jan-18,63.49
19-Jan-18,63.37
18-Jan-18,63.95
17-Jan-18,63.97
16-Jan-18,63.73
15-Jan-18,64.73
14-Jan-18,64.28
12-Jan-18,64.3
11-Jan-18,63.8
10-Jan-18,63.57
09-Jan-18,62.96
08-Jan-18,61.73
05-Jan-18,61.44
04-Jan-18,62.01
03-Jan-18,61.63
02-Jan-18,60.37
01-Jan-18,60.24
29-Dec-17,60.42
28-Dec-17,59.84
27-Dec-17,59.64
26-Dec-17,59.97
25-Dec-17,58.59
22-Dec-17,58.47
21-Dec-17,58.36
20-Dec-17,58.09
19-Dec-17,57.46
18-Dec-17,57.16
15-Dec-17,57.3
14-Dec-17,57.04
13-Dec-17,56.6
12-Dec-17,57.14
11-Dec-17,57.99
08-Dec-17,57.36
07-Dec-17,56.69
06-Dec-17,55.96
05-Dec-17,57.62
04-Dec-17,57.47
01-Dec-17,58.36
30-Nov-17,57.4
29-Nov-17,57.3
28-Nov-17,57.99
27-Nov-17,58.11
24-Nov-17,58.95
23-Nov-17,58.38
22-Nov-17,58.02
21-Nov-17,56.83
20-Nov-17,56.09
17-Nov-17,56.55
16-Nov-17,55.14
15-Nov-17,55.33
14-Nov-17,55.7
13-Nov-17,56.76
10-Nov-17,56.74
09-Nov-17,57.17
08-Nov-17,56.81
07-Nov-17,57.2
06-Nov-17,57.35
03-Nov-17,55.64
02-Nov-17,54.54
01-Nov-17,54.3
31-Oct-17,54.38
30-Oct-17,54.15
27-Oct-17,53.9
26-Oct-17,52.64
25-Oct-17,52.18
24-Oct-17,52.47
23-Oct-17,51.9
20-Oct-17,51.47
19-Oct-17,51.29
18-Oct-17,52.04
17-Oct-17,51.88
16-Oct-17,51.87
13-Oct-17,51.45
12-Oct-17,50.6
11-Oct-17,51.3
10-Oct-17,50.92
09-Oct-17,49.58
06-Oct-17,49.29
05-Oct-17,50.79
04-Oct-17,49.98
03-Oct-17,50.42
02-Oct-17,50.58
29-Sep-17,51.67
28-Sep-17,51.56
27-Sep-17,52.14
26-Sep-17,51.88
25-Sep-17,52.22
22-Sep-17,50.66
21-Sep-17,50.55
20-Sep-17,50.41
19-Sep-17,49.48
18-Sep-17,49.91
15-Sep-17,49.89
14-Sep-17,49.89
13-Sep-17,49.3
12-Sep-17,48.23
11-Sep-17,48.07
08-Sep-17,47.48
07-Sep-17,49.09
06-Sep-17,49.16
05-Sep-17,48.66
04-Sep-17,47.41
03-Sep-17,47.32
01-Sep-17,47.29
31-Aug-17,47.23
30-Aug-17,45.96
29-Aug-17,46.44
28-Aug-17,46.57
25-Aug-17,47.87
24-Aug-17,47.43
23-Aug-17,48.41
22-Aug-17,47.64
21-Aug-17,47.37
18-Aug-17,48.51
17-Aug-17,47.09
16-Aug-17,46.78
15-Aug-17,47.55
14-Aug-17,47.59
11-Aug-17,48.82
10-Aug-17,48.59
09-Aug-17,49.56
08-Aug-17,49.17
07-Aug-17,49.39
04-Aug-17,49.58
03-Aug-17,49.03
02-Aug-17,49.59
01-Aug-17,49.16
31-Jul-17,50.17
28-Jul-17,49.71
27-Jul-17,49.04
26-Jul-17,48.75
25-Jul-17,47.89
24-Jul-17,46.34
21-Jul-17,45.77
20-Jul-17,46.79
19-Jul-17,47.12
18-Jul-17,46.4
17-Jul-17,46.02
14-Jul-17,46.54
13-Jul-17,46.08
12-Jul-17,45.49
11-Jul-17,45.04
10-Jul-17,44.4
07-Jul-17,44.23
06-Jul-17,45.52
05-Jul-17,45.13
04-Jul-17,47.13
03-Jul-17,47.07
30-Jun-17,46.04
29-Jun-17,44.93
28-Jun-17,44.74
27-Jun-17,44.24
26-Jun-17,43.38
23-Jun-17,43.01
22-Jun-17,42.74
21-Jun-17,42.53
20-Jun-17,43.23
19-Jun-17,44.2
16-Jun-17,44.74
15-Jun-17,44.46
14-Jun-17,44.73
13-Jun-17,46.46
12-Jun-17,46.08
09-Jun-17,45.83
08-Jun-17,45.64
07-Jun-17,45.72
06-Jun-17,48.19
05-Jun-17,47.4
02-Jun-17,47.66
01-Jun-17,48.36
31-May-17,48.32
30-May-17,49.66
29-May-17,49.97
28-May-17,49.94
26-May-17,49.8
25-May-17,48.9
24-May-17,51.36
23-May-17,51.47
22-May-17,50.73
19-May-17,50.33
18-May-17,49.35
17-May-17,49.07
16-May-17,48.66
15-May-17,48.85
12-May-17,47.84
11-May-17,47.83
10-May-17,47.33
09-May-17,45.88
08-May-17,46.43
05-May-17,46.22
04-May-17,45.52
03-May-17,47.82
02-May-17,47.66
01-May-17,48.84
28-Apr-17,49.33
27-Apr-17,48.97
26-Apr-17,49.62
25-Apr-17,49.56
24-Apr-17,49.23
21-Apr-17,49.62
20-Apr-17,50.27
19-Apr-17,50.44
18-Apr-17,52.41
17-Apr-17,52.65
13-Apr-17,53.18
12-Apr-17,53.11
11-Apr-17,53.4
10-Apr-17,53.08
07-Apr-17,52.24
06-Apr-17,51.7
05-Apr-17,51.15
04-Apr-17,51.03
03-Apr-17,50.24
31-Mar-17,50.6
30-Mar-17,50.35
29-Mar-17,49.51
28-Mar-17,48.37
27-Mar-17,47.73
24-Mar-17,47.97
23-Mar-17,47.7
22-Mar-17,48.04
21-Mar-17,47.34
20-Mar-17,48.22
17-Mar-17,48.78
16-Mar-17,48.75
15-Mar-17,48.86
14-Mar-17,47.72
13-Mar-17,48.4
10-Mar-17,48.49
09-Mar-17,49.28
08-Mar-17,50.28
07-Mar-17,53.14
06-Mar-17,53.2
03-Mar-17,53.33
02-Mar-17,52.61
01-Mar-17,53.83
28-Feb-17,54.01
27-Feb-17,54.05
24-Feb-17,53.99
23-Feb-17,54.45
22-Feb-17,53.59
21-Feb-17,54.06
20-Feb-17,53.97
19-Feb-17,53.79
17-Feb-17,53.4
16-Feb-17,53.36
15-Feb-17,53.11
14-Feb-17,53.2
13-Feb-17,52.93
10-Feb-17,53.86
09-Feb-17,53
08-Feb-17,52.34
07-Feb-17,52.17
06-Feb-17,53.01
03-Feb-17,53.83
02-Feb-17,53.54
01-Feb-17,53.88
31-Jan-17,52.81
30-Jan-17,52.63
27-Jan-17,53.17
26-Jan-17,53.78
25-Jan-17,52.75
24-Jan-17,53.18
23-Jan-17,52.75
20-Jan-17,52.42
19-Jan-17,51.37
18-Jan-17,51.08
17-Jan-17,52.48
16-Jan-17,52.52
15-Jan-17,52.45
13-Jan-17,52.37
12-Jan-17,53.01
11-Jan-17,52.25
10-Jan-17,50.82
09-Jan-17,51.96
06-Jan-17,53.99
05-Jan-17,53.76
04-Jan-17,53.26
03-Jan-17,52.33
02-Jan-17,54.03
30-Dec-16,53.72
29-Dec-16,53.77
28-Dec-16,54.06
27-Dec-16,53.9
26-Dec-16,53.19
23-Dec-16,53.02
22-Dec-16,52.95
21-Dec-16,52.49
20-Dec-16,52.23
19-Dec-16,52.12
16-Dec-16,51.9
15-Dec-16,50.9
14-Dec-16,51.04
13-Dec-16,52.98
12-Dec-16,52.83
09-Dec-16,51.5
08-Dec-16,50.84
07-Dec-16,49.77
06-Dec-16,50.93
05-Dec-16,51.79
02-Dec-16,51.68
01-Dec-16,51.06
30-Nov-16,49.44
29-Nov-16,45.23
28-Nov-16,47.08
25-Nov-16,46.06
24-Nov-16,47.98
23-Nov-16,47.96
22-Nov-16,48.03
21-Nov-16,47.49
18-Nov-16,45.69
17-Nov-16,45.42
16-Nov-16,45.57
15-Nov-16,45.81
14-Nov-16,43.32
11-Nov-16,43.41
10-Nov-16,44.66
09-Nov-16,45.27
08-Nov-16,44.98
07-Nov-16,44.89
04-Nov-16,44.07
03-Nov-16,44.66
02-Nov-16,45.34
01-Nov-16,46.67
31-Oct-16,46.86
28-Oct-16,48.7
27-Oct-16,49.72
26-Oct-16,49.18
25-Oct-16,49.96
24-Oct-16,50.52
21-Oct-16,50.85
20-Oct-16,50.43
19-Oct-16,51.6
18-Oct-16,50.29
17-Oct-16,49.94
14-Oct-16,50.35
13-Oct-16,50.44
12-Oct-16,50.18
11-Oct-16,50.79
10-Oct-16,51.35
07-Oct-16,49.81
06-Oct-16,50.44
05-Oct-16,49.83
04-Oct-16,48.69
03-Oct-16,48.81
30-Sep-16,48.24
29-Sep-16,47.83
28-Sep-16,47.05
27-Sep-16,44.67
26-Sep-16,45.93
23-Sep-16,44.48
22-Sep-16,46.32
21-Sep-16,45.34
20-Sep-16,43.44
19-Sep-16,43.3
16-Sep-16,43.03
15-Sep-16,43.91
14-Sep-16,43.58
13-Sep-16,44.9
12-Sep-16,46.29
09-Sep-16,45.88
08-Sep-16,47.62
07-Sep-16,45.5
06-Sep-16,44.83
05-Sep-16,45.07
04-Sep-16,44.11
02-Sep-16,44.44
01-Sep-16,43.16
31-Aug-16,44.7
30-Aug-16,46.35
29-Aug-16,46.98
26-Aug-16,47.64
25-Aug-16,47.33
24-Aug-16,46.77
23-Aug-16,48.1
22-Aug-16,47.05
19-Aug-16,48.52
18-Aug-16,48.22
17-Aug-16,46.79
16-Aug-16,46.58
15-Aug-16,45.74
12-Aug-16,44.49
11-Aug-16,43.49
10-Aug-16,41.71
09-Aug-16,42.77
08-Aug-16,43.02
05-Aug-16,41.8
04-Aug-16,41.93
03-Aug-16,40.83
02-Aug-16,39.51
01-Aug-16,40.06
29-Jul-16,41.6
28-Jul-16,41.14
27-Jul-16,41.92
26-Jul-16,42.92
25-Jul-16,43.13
22-Jul-16,44.19
21-Jul-16,44.75
20-Jul-16,44.94
19-Jul-16,44.65
18-Jul-16,45.24
15-Jul-16,45.95
14-Jul-16,45.68
13-Jul-16,44.75
12-Jul-16,46.8
11-Jul-16,44.76
08-Jul-16,45.41
07-Jul-16,45.14
06-Jul-16,47.43
05-Jul-16,46.6
04-Jul-16,48.65
03-Jul-16,49.01
01-Jul-16,48.99
30-Jun-16,48.33
29-Jun-16,49.88
28-Jun-16,47.85
27-Jun-16,46.33
24-Jun-16,47.64
23-Jun-16,50.11
22-Jun-16,49.13
21-Jun-16,48.85
20-Jun-16,49.37
17-Jun-16,47.98
16-Jun-16,46.21
15-Jun-16,48.01
14-Jun-16,48.49
13-Jun-16,48.88
10-Jun-16,49.07
09-Jun-16,50.56
08-Jun-16,51.23
07-Jun-16,50.36
06-Jun-16,49.69
03-Jun-16,48.62
02-Jun-16,49.17
01-Jun-16,49.01
31-May-16,49.1
30-May-16,49.51
29-May-16,49.58
27-May-16,49.33
26-May-16,49.48
25-May-16,49.56
24-May-16,48.62
23-May-16,48.08
20-May-16,47.75
19-May-16,48.16
18-May-16,48.19
17-May-16,48.31
16-May-16,47.72
13-May-16,46.21
12-May-16,46.7
11-May-16,46.23
10-May-16,44.66
09-May-16,43.44
06-May-16,44.66
05-May-16,44.32
04-May-16,43.78
03-May-16,43.65
02-May-16,44.78
29-Apr-16,45.92
28-Apr-16,46.03
27-Apr-16,45.33
26-Apr-16,44.04
25-Apr-16,42.64
22-Apr-16,43.73
21-Apr-16,43.18
20-Apr-16,42.63
19-Apr-16,41.08
18-Apr-16,39.78
15-Apr-16,40.36
14-Apr-16,41.5
13-Apr-16,41.76
12-Apr-16,42.17
11-Apr-16,40.36
08-Apr-16,39.72
07-Apr-16,37.26
06-Apr-16,37.75
05-Apr-16,35.89
04-Apr-16,35.7
01-Apr-16,36.79
31-Mar-16,38.34
30-Mar-16,38.32
29-Mar-16,38.28
28-Mar-16,39.39
24-Mar-16,39.46
23-Mar-16,39.79
22-Mar-16,41.45
21-Mar-16,39.91
18-Mar-16,39.44
17-Mar-16,40.2
16-Mar-16,38.46
15-Mar-16,36.34
14-Mar-16,37.18
11-Mar-16,38.5
10-Mar-16,37.84
09-Mar-16,38.29
08-Mar-16,36.5
07-Mar-16,37.9
04-Mar-16,35.92
03-Mar-16,34.57
02-Mar-16,34.66
01-Mar-16,34.4
29-Feb-16,33.75
26-Feb-16,32.78
25-Feb-16,33.07
24-Feb-16,32.15
23-Feb-16,31.87
22-Feb-16,31.48
19-Feb-16,29.64
18-Feb-16,30.77
17-Feb-16,30.66
16-Feb-16,29.04
15-Feb-16,30.6
14-Feb-16,29.08
12-Feb-16,29.44
11-Feb-16,26.21
10-Feb-16,27.45
09-Feb-16,27.94
08-Feb-16,29.69
05-Feb-16,30.89
04-Feb-16,31.72
03-Feb-16,32.28
02-Feb-16,29.88
01-Feb-16,31.62
29-Jan-16,33.62
28-Jan-16,33.22
27-Jan-16,32.3
26-Jan-16,31.45
25-Jan-16,30.34
22-Jan-16,32.19
21-Jan-16,29.53
20-Jan-16,26.55
19-Jan-16,28.46
18-Jan-16,30.02
17-Jan-16,29.75
15-Jan-16,29.42
14-Jan-16,31.2
13-Jan-16,30.48
12-Jan-16,30.44
11-Jan-16,31.41
08-Jan-16,33.16
07-Jan-16,33.27
06-Jan-16,33.97
05-Jan-16,35.97
04-Jan-16,36.76
31-Dec-15,37.04
30-Dec-15,36.6
29-Dec-15,37.87
28-Dec-15,36.81
24-Dec-15,38.1
23-Dec-15,37.5
22-Dec-15,36.14
21-Dec-15,34.74
18-Dec-15,34.73
17-Dec-15,34.95
16-Dec-15,35.52
15-Dec-15,37.35
14-Dec-15,36.31
11-Dec-15,35.62
10-Dec-15,36.76
09-Dec-15,37.16
08-Dec-15,37.51
07-Dec-15,37.65
04-Dec-15,39.97
03-Dec-15,41.08
02-Dec-15,39.94
01-Dec-15,41.85
30-Nov-15,41.65
27-Nov-15,41.71
26-Nov-15,42.59
25-Nov-15,43.04
24-Nov-15,42.87
23-Nov-15,41.75
20-Nov-15,40.39
19-Nov-15,40.54
18-Nov-15,40.75
17-Nov-15,40.67
16-Nov-15,41.74
13-Nov-15,40.74
12-Nov-15,41.75
11-Nov-15,42.93
10-Nov-15,44.21
09-Nov-15,43.87
06-Nov-15,44.29
05-Nov-15,45.2
04-Nov-15,46.32
03-Nov-15,47.9
02-Nov-15,46.14
30-Oct-15,46.59
29-Oct-15,46.06
28-Oct-15,45.94
27-Oct-15,43.2
26-Oct-15,43.98
23-Oct-15,44.6
22-Oct-15,45.38
21-Oct-15,45.2
20-Oct-15,45.55
19-Oct-15,45.89
16-Oct-15,47.26
15-Oct-15,46.38
14-Oct-15,46.64
13-Oct-15,46.66
12-Oct-15,47.1
09-Oct-15,49.63
08-Oct-15,49.43
07-Oct-15,47.81
06-Oct-15,48.53
05-Oct-15,46.26
02-Oct-15,45.54
01-Oct-15,44.74
30-Sep-15,45.09
29-Sep-15,45.23
28-Sep-15,44.43
25-Sep-15,45.7
24-Sep-15,44.91
23-Sep-15,44.48
22-Sep-15,45.83
21-Sep-15,46.68
18-Sep-15,44.68
17-Sep-15,46.9
16-Sep-15,47.15
15-Sep-15,44.59
14-Sep-15,44
11-Sep-15,44.63
10-Sep-15,45.92
09-Sep-15,44.15
08-Sep-15,45.94
07-Sep-15,44.7
06-Sep-15,45.72
04-Sep-15,46.05
03-Sep-15,46.75
02-Sep-15,46.25
01-Sep-15,45.41
31-Aug-15,49.2
28-Aug-15,45.22
27-Aug-15,42.56
26-Aug-15,38.6
25-Aug-15,39.31
24-Aug-15,38.24
21-Aug-15,40.45
20-Aug-15,41.14
19-Aug-15,40.8
18-Aug-15,42.62
17-Aug-15,41.87
14-Aug-15,42.5
13-Aug-15,42.23
12-Aug-15,43.3
11-Aug-15,43.08
10-Aug-15,44.96
07-Aug-15,43.87
06-Aug-15,44.66
05-Aug-15,45.15
04-Aug-15,45.74
03-Aug-15,45.17
31-Jul-15,47.12
30-Jul-15,48.52
29-Jul-15,48.79
28-Jul-15,47.98
27-Jul-15,47.39
24-Jul-15,48.14
23-Jul-15,48.45
22-Jul-15,49.19
21-Jul-15,50.36
20-Jul-15,50.15
17-Jul-15,50.89
16-Jul-15,50.91
15-Jul-15,51.41
14-Jul-15,53.04
13-Jul-15,52.2
10-Jul-15,52.74
09-Jul-15,52.78
08-Jul-15,51.65
07-Jul-15,52.33
06-Jul-15,52.53
03-Jul-15,55.52
02-Jul-15,56.93
01-Jul-15,56.96
30-Jun-15,59.47
29-Jun-15,58.33
26-Jun-15,59.63
25-Jun-15,59.7
24-Jun-15,60.27
23-Jun-15,61.01
22-Jun-15,59.68
19-Jun-15,59.61
18-Jun-15,60.45
17-Jun-15,59.92
16-Jun-15,59.97
15-Jun-15,59.52
12-Jun-15,59.96
11-Jun-15,60.77
10-Jun-15,61.43
09-Jun-15,60.14
08-Jun-15,58.14
05-Jun-15,59.13
04-Jun-15,58
03-Jun-15,59.64
02-Jun-15,61.26
01-Jun-15,60.2
29-May-15,60.3
28-May-15,57.68
27-May-15,57.51
26-May-15,58.03
25-May-15,59.85
24-May-15,59.92
22-May-15,59.72
21-May-15,60.72
20-May-15,58.98
19-May-15,57.26
18-May-15,59.43
15-May-15,59.69
14-May-15,59.88
13-May-15,60.5
12-May-15,60.75
11-May-15,59.25
08-May-15,59.39
07-May-15,58.94
06-May-15,60.93
05-May-15,60.4
04-May-15,58.93
01-May-15,59.15
30-Apr-15,59.63
29-Apr-15,58.58
28-Apr-15,57.06
27-Apr-15,56.99
24-Apr-15,57.15
23-Apr-15,57.74
22-Apr-15,56.16
21-Apr-15,55.26
20-Apr-15,56.38
17-Apr-15,55.74
16-Apr-15,56.71
15-Apr-15,56.39
14-Apr-15,53.29
13-Apr-15,51.91
10-Apr-15,51.64
09-Apr-15,50.79
08-Apr-15,50.42
07-Apr-15,53.98
06-Apr-15,52.14
03-Apr-15,49.14
02-Apr-15,49.14
01-Apr-15,50.09
31-Mar-15,47.6
30-Mar-15,48.68
27-Mar-15,48.87
26-Mar-15,51.43
25-Mar-15,49.21
24-Mar-15,47.51
23-Mar-15,47.45
20-Mar-15,45.72
19-Mar-15,43.96
18-Mar-15,44.66
17-Mar-15,43.46
16-Mar-15,43.88
13-Mar-15,44.84
12-Mar-15,47.05
11-Mar-15,48.17
10-Mar-15,48.29
09-Mar-15,50
06-Mar-15,49.61
05-Mar-15,50.76
04-Mar-15,51.53
03-Mar-15,50.52
02-Mar-15,49.59
27-Feb-15,49.76
26-Feb-15,48.17
25-Feb-15,50.99
24-Feb-15,49.28
23-Feb-15,49.45
20-Feb-15,50.34
19-Feb-15,51.16
18-Feb-15,52.14
17-Feb-15,53.53
16-Feb-15,53.61
15-Feb-15,54.06
13-Feb-15,52.78
12-Feb-15,51.21
11-Feb-15,48.84
10-Feb-15,50.02
09-Feb-15,52.86
06-Feb-15,51.69
05-Feb-15,50.48
04-Feb-15,48.45
03-Feb-15,53.05
02-Feb-15,49.57
30-Jan-15,48.24
29-Jan-15,44.53
28-Jan-15,44.45
27-Jan-15,46.23
26-Jan-15,45.15
23-Jan-15,45.59
22-Jan-15,46.31
21-Jan-15,47.78
20-Jan-15,46.39
19-Jan-15,47.78
18-Jan-15,48.85
16-Jan-15,48.69
15-Jan-15,46.25
14-Jan-15,48.48
13-Jan-15,45.89
12-Jan-15,46.07
09-Jan-15,48.36
08-Jan-15,48.79
07-Jan-15,48.65
06-Jan-15,47.93
05-Jan-15,50.04
02-Jan-15,52.69
01-Jan-15,54.56
31-Dec-14,53.27
30-Dec-14,54.12
29-Dec-14,53.61
26-Dec-14,54.73
25-Dec-14,55.92
24-Dec-14,55.84
23-Dec-14,57.12
22-Dec-14,55.26
19-Dec-14,56.52
18-Dec-14,54.11
17-Dec-14,56.47
16-Dec-14,55.93
15-Dec-14,55.91
12-Dec-14,57.81
11-Dec-14,59.95
10-Dec-14,60.94
09-Dec-14,63.82
08-Dec-14,63.05
05-Dec-14,65.84
04-Dec-14,66.81
03-Dec-14,67.38
02-Dec-14,66.88
01-Dec-14,69
28-Nov-14,66.15
27-Nov-14,68.55
26-Nov-14,73.69
25-Nov-14,74.09
24-Nov-14,75.78
21-Nov-14,76.51
20-Nov-14,75.58
19-Nov-14,74.58
18-Nov-14,74.61
17-Nov-14,75.64
14-Nov-14,75.82
13-Nov-14,74.21
12-Nov-14,77.18
11-Nov-14,77.94
10-Nov-14,77.4
07-Nov-14,78.65
06-Nov-14,77.91
05-Nov-14,78.68
04-Nov-14,77.19
03-Nov-14,78.78
31-Oct-14,80.54
30-Oct-14,81.12
29-Oct-14,82.2
28-Oct-14,81.42
27-Oct-14,81
24-Oct-14,81.01
23-Oct-14,82.09
22-Oct-14,80.52
21-Oct-14,82.81
20-Oct-14,82.71
17-Oct-14,82.75
16-Oct-14,82.7
15-Oct-14,81.78
14-Oct-14,81.84
13-Oct-14,85.74
10-Oct-14,85.82
09-Oct-14,85.77
08-Oct-14,87.31
07-Oct-14,88.85
06-Oct-14,90.34
03-Oct-14,89.74
02-Oct-14,91.01
01-Oct-14,90.73
30-Sep-14,91.16
29-Sep-14,94.57
26-Sep-14,93.54
25-Sep-14,92.53
24-Sep-14,92.8
23-Sep-14,91.56
22-Sep-14,91.52
19-Sep-14,92.41
18-Sep-14,93.07
17-Sep-14,94.42
16-Sep-14,94.88
15-Sep-14,92.92
12-Sep-14,92.27
11-Sep-14,92.83
10-Sep-14,91.67
09-Sep-14,92.75
08-Sep-14,92.66
05-Sep-14,93.29
04-Sep-14,94.45
03-Sep-14,95.54
02-Sep-14,92.88
01-Sep-14,95.83
29-Aug-14,95.96
